Pubmed_id	Year	Title	Key_words	Cite_by
17894290	2007	A rare conjunctival Spitz nevus: a case report and literature review.	[]	0
17883138	2007	Duodenal angiomyolipoma: a case report.	[]	1
17883129	2007	Follicular dendritic cell sarcoma of oral cavity: report of 2 cases.	[]	1
17844954	2007	[Sinonasal mucosal melanoma].	[]	1
17786832	2007	Primary small cell malignant melanoma of the rectum: case report of a very rare tumor.	[]	1
17767105	2007	Sporadic oral angiomyolipoma. Case report.	[]	4
17711109	2007	Dietary supplements selected by young people exercising in fitness rooms in Kraków and environs.	[]	2
17704389	2007	Effect of excess methionine and methionine hydroxy analogue on growth performance and plasma homocysteine of growing Pekin ducks.	[]	9
17686011	2007	Neurotized nevi of the oral mucosa: an immunohistochemical and ultrastructural analysis of nevic corpuscles.	[]	0
17673044	2007	[Clinical analysis of 42 cases of primary malignant melanoma in female genital tract].	[]	0
17667176	2007	Unusual occurrence of a melanoma with intermixed epithelial component: a true melanocarcinoma?: case report and review of epithelial differentiation in melanoma by light microscopy and immunohistochemistry.	[]	3
17659554	2007	Metastatic PEComa arising from renal angiomyolipoma: MRI findings.	[]	4
17658700	2007	Pigmented microcystic chromophobe renal cell carcinoma.	[]	2
17657278	2007	[Mucosal malignant melanoma of the nasal cavity and paranasal sinuses: two case reports of nonspecific clinical features].	[]	0
17654633	2007	Acute intermittent porphyria: vector optimization for gene therapy.	[]	1
17636649	2007	Danazol for heavy menstrual bleeding.	[]	8
17636326	2007	Clear cell sarcoma of the ileum: report of a case and review of literature.	[]	13
17625956	2008	Intramolecular charge transfer effects on 4-hydroxy-3-methoxybenzaldehyde.	[]	0
17622556	2007	Psammomatous melanotic schwannoma presenting as colonic polyps.	[]	3
17619123	2007	Optimization of solid-phase synthesis of difficult peptide sequences via comparison between different improved approaches.	[]	1
17619102	2007	Disruption of the fatty acid Delta6-desaturase gene in the oil-producing fungus Mortierella isabellina by homologous recombination.	[]	2
17609254	2007	Signaling pathways initiated by beta-hydroxy-beta-methylbutyrate to attenuate the depression of protein synthesis in skeletal muscle in response to cachectic stimuli.	[]	50
17592396	2007	Idiosyncrasies of scalp melanoma.	[]	2
17585451	2002	Hepatic angiomyolipoma: report of 8 cases and review of literature.	[]	1
17530933	2007	Effects of six weeks of beta-hydroxy-beta-methylbutyrate (HMB) and HMB/creatine supplementation on strength, power, and anthropometry of highly trained athletes.	[]	12
17493897	2007	Malignant epithelioid angiomyolipoma of the kidney.	[]	11
17472282	2003	Fine-needle aspiration of bilateral breast metastases from malignant melanoma: a case report.	[]	0
17469236	2007	Effects of beta-hydroxy-beta-methylbutyrate on aerobic-performance components and body composition in college students.	[]	10
17455882	2007	Perivascular epithelioid cell tumor (PEComa) in the transverse colon of an adolescent: a case report.	[]	18
17451456	2007	Carbon ion radiotherapy for vaginal malignant melanoma: a case report.	[]	1
17448195	2007	Cutaneous clear-cell granular cell tumors: the histologic description of an unusual variant.	[]	1
17439838	2007	Immunohistochemical evaluation of necrotic malignant melanomas.	[]	2
17436129	2007	Management of hepatic angiomyolipoma.	[]	32
17433802	2007	Prenatal programming of skeletal development in the offspring: effects of maternal treatment with beta-hydroxy-beta-methylbutyrate (HMB) on femur properties in pigs at slaughter age.	[]	14
17431813	2007	Primary melanoma of the urethra: a rare neoplasm of the urinary tract.	[]	8
17431222	2007	Pulmonary lymphangioleiomyomatosis in a karyotypically normal man without tuberous sclerosis complex.	[]	17
17414448	2007	Cutaneous balloon cell dermatofibroma (fibrous histiocytoma).	[]	1
17408551	2007	[Hepatic angiomyolipoma in two patients infected with hepatitis C virus].	[]	0
17377811	2007	D2-40 labeling in lymphangiomyoma/lymphangiomyomatosis of the soft tissue: further evidence of lymphangiogenic tumor histogenesis.	[]	6
17376246	2007	Angiomyolipoma with epithelial cysts (AMLEC): a rare but distinct variant of angiomyolipoma.	[]	11
17376215	2007	Malignant melanoma of the anal region.	[]	3
17374233	2007	[Epithelioid angiomyolipoma of kidney: clinicopathologic study of two cases and review of literature].	[]	0
17371987	2007	Distinct cytokine-driven responses of activated blood gammadelta T cells: insights into unconventional T cell pleiotropy.	[]	65
17370472	2007	[Perivascular epithelioid cell tumor (PEComa) of the liver: a case report and review of the literature].	[]	5
17367473	2007	Solitary fibrous tumor of the kidney. Case report.	[]	2
17349565	2007	Giant cell fibroblastoma: an update and addition of 86 new cases from the Armed Forces Institute of Pathology, in honor of Dr. Franz M. Enzinger.	[]	11
17341294	2007	Proximal-type epithelioid sarcoma--a rare, aggressive subtype of epithelioid sarcoma presenting as a recurrent perineal mass in a middle-aged male.	[]	5
17330872	2007	Generalized electrostatic model of the wrapping of DNA around oppositely charged proteins.	[]	7
17328503	2007	Primary melanoma of the uterine cervix after supracervical hysterectomy. A case report.	[]	4
17322795	2007	Angiomyolipoma of the upper lip: case report and review of the literature.	[]	4
17308173	2006	Greek experience in the use of Thermachoice for treating heavy menstrual bleeding: prospective study.	[]	0
17287998	2007	Intraoperative evaluation of sentinel lymph nodes for metastatic melanoma by imprint cytology.	[]	2
17285843	2006	Perivascular epithelioid cell tumor of the uterus: a case report.	[]	2
17284958	2007	HMB-45 and Melan-A are useful in the differential diagnosis between granular cell tumor and malignant melanoma.	[]	3
17263878	2007	Solitary metastatic cancer to the thyroid: a report of five cases with fine-needle aspiration cytology.	[]	8
17244032	2007	Cutaneous granular cell tumor with epidermal involvement: a potential mimic of melanocytic neoplasia.	[]	2
17235157	2007	Assessment of ruminal bacterial populations and protozoal generation time in cows fed different methionine sources.	[]	5
17230621	2007	Rectal angiolipoma diagnosed after surgical resection: a case report.	[]	6
17227118	2007	Clear cell sarcoma of tendons and aponeuroses: a review.	[]	21
17227112	2007	Differential expression of melanocytic markers in myoid, lipomatous, and vascular components of renal angiomyolipomas.	[]	4
17219388	2007	Clinical significance of the RT-PCR positive sentinel node in melanoma.	[]	0
17215743	2007	Beta-hydroxy-beta-methylbutyrate supplementation in critically ill trauma patients.	[]	15
17213350	2007	Infiltrating giant cellular blue naevus.	[]	1
17199564	2007	Assessment of the presence of mucosal human papillomaviruses in malignant melanomas using combined fluorescent in situ hybridization and chemiluminescent immunohistochemistry.	[]	3
17197924	2007	HMB-45 reactivity in conventional uterine leiomyosarcomas.	[]	15
17182800	2007	Monocarboxylate transporter 1 mediates DL-2-Hydroxy-(4-methylthio)butanoic acid transport across the apical membrane of Caco-2 cell monolayers.	[]	6
17180518	2006	Clear cell tumor of the lung.	[]	4
17169531	2007	Hypersensitivity to mosquito bites: a unique pathogenic mechanism linking Epstein-Barr virus infection, allergy and oncogenesis.	[]	13
17168284	2006	Malignant melanoma and adenocarcinoma of a Barrett oesophagus.	[]	1
17141343	2007	A novel, noninvasive diagnostic probe for hydroa vacciniforme and related disorders: detection of latency-associated Epstein-Barr virus transcripts in the crusts.	[]	0
17133070	2006	Conjunctival malignant melanoma-associated pseudomelanoma of the apposing tarsal conjunctiva.	[]	0
17096732	2006	Primary colonic malignant melanoma.	[]	2
17077073	2006	Anti-inflammatory and anticatabolic effects of short-term beta-hydroxy-beta-methylbutyrate supplementation on chronic obstructive pulmonary disease patients in intensive care unit.	[]	22
17058312	2006	Carbon nanorings: A challenge to theoretical chemistry.	[]	1
17053850	2006	Immunophenotyping of amelanotic melanoma. A case report.	[]	1
17045729	2007	Endometrial ablation in England--coming of age? An examination of hospital episode statistics 1989/1990 to 2004/2005.	[]	7
17040443	2006	Primary amelanotic melanoma of the esophagus.	[]	10
17033026	2006	Effect of different forms of methionine on lactational performance of dairy cows.	[]	5
17018972	2006	[Prehospital cardiac life support in the Reykjavík area 1999-2002].	[]	3
17012162	2006	Homocysteine remethylation in broilers fed surfeit choline or betaine and varying levels and sources of methionine from eight to twenty-two days of age.	[]	4
17011873	2006	Bilateral diffuse melanocytic proliferation associated with ovarian carcinoma and metastatic malignant amelanotic melanoma.	[]	9
17001917	2006	CD10 in diffuse uterine leiomyomatosis: a case report along with a few comments on histogenesis.	[]	0
16998628	2006	Immunohistochemical and ultrastructural investigation on cutaneous neuroendocrine carcinoma: report of a case and review of the literature.	[]	0
16984623	2006	Retroperitoneal lipomatous angiomyolipoma associated with amyloid deposition masquerading as well-differentiated liposarcoma.	[]	0
16984561	2006	Monotypic epithelioid angiomyolipoma of the kidney: a case report.	[]	0
16984560	2006	Concurrent occurrence of three primary neoplasms with different hystotype in the same kidney, associated with an adenoma of the omolateral adrenal gland: first case report.	[]	4
16983031	2006	Surgical management of the groin lymph nodes in melanoma in the era of sentinel lymph node dissection.	[]	9
16981599	2006	The impact of motivation on neuropsychological performance in sports-related mild traumatic brain injury.	[]	19
16977845	2006	Effect of arginine:lysine ratios and source of methionine on growth and body protein accretion in acutely and chronically heat-stressed broilers.	[]	1
16971885	2006	Oral metastasis of ciliary body melanoma. A case report.	[]	1
16932024	2006	Can Melan-A replace S-100 and HMB-45 in the evaluation of sentinel lymph nodes from patients with malignant melanoma?	[]	3
16930334	2006	Primary intraosseous melanotic schwannoma of the fibula associated with the Carney complex.	[]	3
16903470	2006	Concentrations of putrescine, spermidine, and spermine in duodenum and pancreas as affected by the ratio of arginine to lysine and source of methionine in broilers under heat stress.	[]	2
16890944	2006	Simultaneous determination of benzophenone-type UV filters in water and soil by gas chromatography-mass spectrometry.	[]	4
16876964	2006	Collision tumor of malignant skin cancers: a case of melanoma in basal cell carcinoma.	[]	5
16872440	2006	Benign clear (sugar) cell tumor of the lung with CD1a expression.	[]	6
16840974	2006	[Primitive malignant melanoma arising in a spinal nerve root. A case report].	[]	0
16830858	2006	Effect of in ovo feeding egg white protein, beta-hydroxy-beta-methylbutyrate, and carbohydrates on glycogen status and neonatal growth of turkeys.	[]	14
16819660	2006	Two cases of malignant melanoma in turbinate and maxillary sinus.	[]	3
16796639	2006	Progressive macular hypomelanosis in Singapore: a clinico-pathological study.	[]	5
16788751	2006	Prognostic significance of molecular staging study of sentinel lymph nodes by reverse transcriptase-polymerase chain reaction for tyrosinase in melanoma patients.	[]	5
16769325	2006	"The ""sugar"" clear cell tumor of the lung-clinical presentation and diagnostic difficulties of an unusual lung tumor in youth."	[]	5
16768759	2006	35-year-old woman with progressive bilateral leg weakness.	[]	3
16753594	2006	Anorectal malignant melanoma: morphologic and immunohistochemical features.	[]	21
16733215	2006	Pathological and molecular analysis of sporadic hepatic angiomyolipoma.	[]	6
16713026	2006	Synthesis and biological evaluation of new vinyl ester pseudotripeptide proteasome inhibitors.	[]	3
16700529	2006	Pentamethylcyclopentadienyl ruthenium(III) vs hexamethylbenzene ruthenium(II) in sulfur-centered reactivity of their thioether-thiolate and allied complexes.	[]	0
16699313	2006	Angiomyolipoma with epithelial cysts (AMLEC): a distinct cystic variant of angiomyolipoma.	[]	14
16648761	2006	Fibrosarcoma originating in the mandible.	[]	8
16647959	2006	Comparative genomic hybridization study of perivascular epithelioid cell tumor: molecular genetic evidence of perivascular epithelioid cell tumor as a distinctive neoplasm.	[]	16
16640539	2006	The effects of gp100 and tyrosinase peptide vaccinations on nevi in melanoma patients.	[]	1
